,Author Keyword,eID,Abbreviation,Code,Text
11949,"['B-factor', 'Machine learning', 'Quantitative structure-disorder relationship', 'Statistical modeling']",2-s2.0-77954550117,BIOC,1305,Biotechnology
11950,NaN,2-s2.0-79959936290,CENG,1502,Bioengineering
11951,"['accessory gland', 'Heliconius', 'Lepidoptera', 'seminal fluid proteins']",2-s2.0-77955932014,ENGI,2204,Biomedical Engineering
11952,"['asRNA', 'cyanophage', 'endonuclease', 'intron', 'psbA']",2-s2.0-77956095145,MATE,2502,Biomaterials
11953,"['Bioinformatics', 'Efflux', 'Multidrug resistance', 'Quantitative reverse-transcription PCR', 'Regulation', 'Staphylococcus aureus']",2-s2.0-77954958350,BIOC,1303,Biochemistry
11954,NaN,2-s2.0-77955918314,COMP,1700,Computer Science (all)
11955,NaN,2-s2.0-78049448010,MATH,2614,Theoretical Computer Science
11956,NaN,2-s2.0-77956010769,COMP,1700,Computer Science (all)
11957,"['Genotype-phenotype correlation', 'GRB2', 'Jnk activation', 'Mutational analysis', 'Noonan syndrome', 'RAF1', 'SOS1']",2-s2.0-77956099847,MATH,2614,Theoretical Computer Science
11958,"['Metagenomics', 'Pathogen dissemination', 'Viral ecology', 'Viral pathogens', 'Virome production']",2-s2.0-79952097943,MATH,2614,Theoretical Computer Science
11959,"['Bayesian theorem', 'Hazard rate model', 'Pipe failure', 'Prediction', 'Survival analysis', 'Water distribution system']",2-s2.0-78149476352,COMP,1700,Computer Science (all)
11960,"['Concentration', 'Copoeta sp.', 'Cyprinus carpio', 'Fars Province', 'Fish', 'Heavy metals', 'Kor River', 'Pollution']",2-s2.0-77955413837,COMP,1700,Computer Science (all)
11961,"['Bioinformatics', 'Hla binding motifs', 'Immunoallergic diseases', 'Pathogenic mechanisms']",2-s2.0-80051716615,MATH,2614,Theoretical Computer Science
11962,"['Free radicals', 'Genomics', 'Neonate', 'Oxidative stress', 'Redox balance', 'Umbilical cord blood']",2-s2.0-77955515260,COMP,1700,Computer Science (all)
11963,"['computer program', 'DDSolver', 'dissolution similarity', 'drug dissolution', 'drug-release model']",2-s2.0-77955960624,MATH,2614,Theoretical Computer Science
11964,"['Bioinformatics analysis', 'Real-time Q-PCR', 'The TNF ligand/receptor', 'TWEAK and Fn14', 'Yeast two-hybrid']",2-s2.0-77955558395,COMP,1700,Computer Science (all)
11965,NaN,2-s2.0-77958179039,MATH,2614,Theoretical Computer Science
11966,"['Bioinformatics', 'Data clustering', 'Data mining', 'Gene expression', 'Microarray analysis', 'Neural networks', 'Query-based learning', 'Self-organizing maps']",2-s2.0-80053587580,COMP,1700,Computer Science (all)
11967,"['Bayes classifier', 'Classification', 'Local-global', 'LVQ', 'Pattern recognition', 'Prototype', 'SVM', 'Vector quantization']",2-s2.0-77955055117,MATH,2614,Theoretical Computer Science
11968,NaN,2-s2.0-77956902563,MATH,2614,Theoretical Computer Science
11969,"['Blood and cells fluorescence in diagnostics of diseases', 'Cytometric histograms', 'Entropy and information in fractal networks of oxidative activity of DNA', 'Long-range chromosomal correlations in living cells']",2-s2.0-78651525866,COMP,1700,Computer Science (all)
11970,"['antibiotics', 'drug pipeline', 'genomics', 'infection', 'MRSA', 'systems biology']",2-s2.0-77957105617,COMP,1700,Computer Science (all)
11971,"['Bioinformatics', 'Enrichment', 'Mass spectrometry', 'Membrane proteins', 'Protein quantification', 'Vascular accessible proteome']",2-s2.0-77956395840,MATH,2614,Theoretical Computer Science
11972,"['Bioinformatics', 'Data standard', 'Database', 'Gel electrophoresis', 'Ontology']",2-s2.0-77956125167,COMP,1700,Computer Science (all)
11973,NaN,2-s2.0-78650653971,MATH,2614,Theoretical Computer Science
11974,"['Calpainopathy', 'CAPN3', 'Intronic variants', 'LGMD2A', 'Pathogenetic mutations', 'Splicing']",2-s2.0-77956275990,COMP,1700,Computer Science (all)
11975,NaN,2-s2.0-79955148247,MATH,2614,Theoretical Computer Science
11976,NaN,2-s2.0-79952117091,COMP,1700,Computer Science (all)
11977,"['Cold', 'Expressed sequence tags', 'Plantain (Musa paradisiaca L., ABB group)', 'Suppression subtractive hybridization (SSH)']",2-s2.0-78149265866,MATH,2614,Theoretical Computer Science
11978,"['Antiviral Information Management System (AIMS)', 'clinical trial simulations', 'Drug development', 'hepatitis C virus (HCV)', 'knowledge management', 'learn-apply', 'pharmacometrics', 'structural database']",2-s2.0-78449304661,COMP,1700,Computer Science (all)
11979,"['Feature prioritization', 'Neighborhood rough set', 'Peptide', 'Specificity', 'SVM', 'TAP']",2-s2.0-78650115567,MATH,2614,Theoretical Computer Science
11980,NaN,2-s2.0-84879791401,MEDI,2700,Medicine (all)
11981,NaN,2-s2.0-77956798475,AGRI,1102,Agronomy and Crop Science
11982,"['Barcoding', 'Bioassessment', 'Biodiversity', 'Freshwater', 'Invertebrates', 'Next-generation sequencing']",2-s2.0-77957984013,BIOC,1305,Biotechnology
11983,"['allergy', 'browser', 'common variants', 'database', 'Gene', 'genome', 'HapMap', 'imputation', 'rare variants']",2-s2.0-77956393764,BIOC,1311,Genetics
11984,"['Assessment', 'Dietary intake', 'Exposure', 'Nutrigenomics', 'Phenotype']",2-s2.0-77958109747,BIOC,1312,Molecular Biology
11985,"['Acidic domain', 'Activation domains and gene switch', 'BZIP transcription factors', 'Gene regulation', 'Synthetic zinc finger proteins']",2-s2.0-77955376603,IMMU,2402,Applied Microbiology and Biotechnology
11986,"['NMDA receptor', 'NR1-1a', 'NR1-2a', 'NR3B', 'Surface expression', 'Trafficking']",2-s2.0-77953913425,MATH,2614,Theoretical Computer Science
11987,NaN,2-s2.0-84866097058,COMP,1700,Computer Science (all)
11988,NaN,2-s2.0-77956640364,COMP,1700,Computer Science (all)
11989,"['Integron', 'Metallo-β-lactamase (MBL)', 'P. aeruginosa']",2-s2.0-78650577377,MATH,2614,Theoretical Computer Science
11990,NaN,2-s2.0-77956272138,COMP,1700,Computer Science (all)
11991,"['Biomarker', 'Prostate cancer', 'Proteomics', 'Systems biology']",2-s2.0-77956417496,MATH,2614,Theoretical Computer Science
11992,"['2-methyl-6-(phenylethyl)-pyridine', 'alcohol', 'loss of righting reflex', 'metabotropic glutamate receptor subtype 5', 'quantitative complementation']",2-s2.0-77955920652,BIOC,1303,Biochemistry
11993,"['Inhibitors', 'Semen', 'Seminal plasma', 'Serine proteases', 'Sperm']",2-s2.0-77955927138,BIOC,1312,Molecular Biology
11994,"['cloning', 'Der f 7', 'Dermatophagoides farinae', 'gene expression', 'recombinant allergen']",2-s2.0-77956480854,BIOC,1300,"Biochemistry, Genetics and Molecular Biology (all)"
11995,"['ChIP-chip', 'Gene regulatory networks', 'Tf knock out expression data']",2-s2.0-78651333266,BIOC,1305,Biotechnology
11996,"['Adaptive design', 'Biomarker', 'Microdosing', 'Modeling and simulation']",2-s2.0-77957313221,BIOC,1303,Biochemistry
11997,NaN,2-s2.0-77956594145,BIOC,1311,Genetics
11998,NaN,2-s2.0-84857746060,BIOC,1312,Molecular Biology
11999,NaN,2-s2.0-77956482678,BIOC,1313,Molecular Medicine
12000,NaN,2-s2.0-84925545447,BIOC,1312,Molecular Biology
12001,"['A. Niger', 'Carboxylesterases', 'Enzymic properties', 'Geobacillus stearothermophilus', 'Heterogeneous expression', 'P. Pastoris']",2-s2.0-78651285843,BIOC,1303,Biochemistry
12002,NaN,2-s2.0-78049425268,MATH,2614,Theoretical Computer Science
12003,"['Firefly luciferase complementation imaging assay', 'nuclear localization signal', 'OsARF activators', 'OsARF repressors', 'OsIAA', 'yeast two-hybrid assay']",2-s2.0-77956562704,COMP,1712,Software
12004,"['Developmental neurotoxicity', 'Gene expression', 'Human stem cells', 'Primary culture']",2-s2.0-77956226283,COMP,1708,Hardware and Architecture
12005,NaN,2-s2.0-77955990016,COMP,1705,Computer Networks and Communications
12006,NaN,2-s2.0-77955995714,COMP,1704,Computer Graphics and Computer-Aided Design
12007,NaN,2-s2.0-77955986662,COMP,1702,Artificial Intelligence
12008,"['Cloud', 'Grid', 'Scientific workflows']",2-s2.0-77955992056,MEDI,2700,Medicine (all)
12009,"['Data mining', 'Evolutionary search', 'Genetic programming', 'Modeling', 'Optimisation', 'P Systems', 'Protein structure', 'Synthetic Biology', 'Systems Biology']",2-s2.0-77955936551,IMMU,2403,Immunology
12010,NaN,2-s2.0-77955961896,IMMU,2406,Virology
12011,"['Behavior', 'Evolution', 'Evolutionary', 'Evolutionary algorithms', 'Late breaking abstract', 'Phylogenetics', 'Robotics']",2-s2.0-77955967192,MEDI,2725,Infectious Diseases
12012,NaN,2-s2.0-77955953403,IMMU,2403,Immunology
12013,NaN,2-s2.0-77955964668,IMMU,2406,Virology
12014,"['Liquid crystals', 'orbital angular momentum', 'quantum cloning', 'quantum information']",2-s2.0-77955957055,BIOC,1313,Molecular Medicine
12015,NaN,2-s2.0-77955977973,MEDI,2726,Microbiology (medical)
12016,NaN,2-s2.0-78649345104,MEDI,2725,Infectious Diseases
12017,NaN,2-s2.0-77955914895,MEDI,2736,Pharmacology (medical)
12018,NaN,2-s2.0-77955893505,BIOC,1312,Molecular Biology
12019,NaN,2-s2.0-77955879225,IMMU,2403,Immunology
12020,NaN,2-s2.0-77955878042,MEDI,2700,Medicine (all)
12021,NaN,2-s2.0-77955915168,MEDI,2700,Medicine (all)
12022,NaN,2-s2.0-77955882756,COMP,1706,Computer Science Applications
12023,NaN,2-s2.0-77956525295,MEDI,2718,Health Informatics
12024,"['Design', 'Theory', 'Verification']",2-s2.0-77955866109,BIOC,1311,Genetics
12025,"['Constant input', 'Garbage output', 'Multiplier', 'Quantum architectures', 'Reversible circuits']",2-s2.0-77955882204,MEDI,2716,Genetics (clinical)
12026,"['α -helix', 'β -strand', 'AdaBoost.M1', 'Distribution factor', 'Feature extraction', 'Multi layer perceptron', 'Protein fold prediction problem', 'Secondary structure', 'Size of amino acids', 'Turn']",2-s2.0-77955875699,MULT,1000,Multidisciplinary
12027,NaN,2-s2.0-77955858601,MEDI,2705,Cardiology and Cardiovascular Medicine
12028,"['Bioinformatics', 'Genetic Programming (GP)', 'Modelling', 'Motif Discovery', 'Transcription Factor Binding Site (TFBS)']",2-s2.0-77955884964,MEDI,2728,Neurology (clinical)
12029,NaN,2-s2.0-77955794752,NURS,2902,Advanced and Specialized Nursing
12030,NaN,2-s2.0-77955901047,MEDI,2730,Oncology
12031,NaN,2-s2.0-77956260496,MEDI,2741,"Radiology, Nuclear Medicine and Imaging"
12032,"['IEEE 802.11 WLANs', 'Performance analysis']",2-s2.0-77955890065,PHAR,3002,Drug Discovery
12033,"['Fragmentation prediction', 'Mass spectral interpretation', 'Mass spectral library search', 'Mass spectrometry', 'Multistage tandem mass spectrometry', 'Structure elucidation', 'Tandem mass spectra']",2-s2.0-78650737804,PHAR,3004,Pharmacology
12034,"['CUDA', 'GPU', 'Smith-Waterman algorithm']",2-s2.0-77955905580,MEDI,2735,"Pediatrics, Perinatology and Child Health"
12035,"['Cancer Patients', 'Classification', 'Computational Biology', 'Genetic Programming']",2-s2.0-77955862124,MEDI,2730,Oncology
12036,"['Fuzzy Q-learning', 'Inter-cell interference coordination', 'LTE', 'OFDMA', 'Reinforcement learning', 'SON']",2-s2.0-77955900359,MEDI,2720,Hematology
12037,NaN,2-s2.0-77955868149,BIOC,1308,Clinical Biochemistry
12038,NaN,2-s2.0-77955784908,BIOC,1312,Molecular Biology
12039,NaN,2-s2.0-77955952848,BIOC,1307,Cell Biology
12040,NaN,2-s2.0-77955795053,MEDI,2700,Medicine (all)
12041,NaN,2-s2.0-77955817280,BIOC,1303,Biochemistry
12042,NaN,2-s2.0-77955779548,CHEM,1602,Analytical Chemistry
12043,NaN,2-s2.0-77955822775,CHEM,1605,Organic Chemistry
12044,"['Genetic Algorithms', 'Sequence Alignment']",2-s2.0-77955805589,CENG,1502,Bioengineering
12045,NaN,2-s2.0-77955794037,MEDI,2700,Medicine (all)
12046,NaN,2-s2.0-77955816651,BIOC,1315,Structural Biology
12047,"['bioinformatics', 'cancer classification', 'feature ranking', 'gene expression', 'gene selection', 'reduct', 'rough sets']",2-s2.0-77955801096,BIOC,1312,Molecular Biology
12048,NaN,2-s2.0-77955806285,COMP,1700,Computer Science (all)
12049,"['3D-Reconstruction', 'B-splines', 'elastic deformations', 'image registration', 'morphing', 'neuroimaging']",2-s2.0-77955776862,ENGI,2207,Control and Systems Engineering
12050,"['bioinformatics', 'meta-analysis', 'neuroinformatics', 'structured data', 'tables', 'Wikis']",2-s2.0-77955783962,BIOC,1311,Genetics
12051,NaN,2-s2.0-77955815937,BIOC,1312,Molecular Biology
12052,NaN,2-s2.0-77955801948,BIOC,1303,Biochemistry
12053,"['gene expression', 'MANOVA', 'non-parametric', 'permutations', 'RT-PCR']",2-s2.0-77955808420,MATH,2605,Computational Mathematics
12054,"['patient stratification', 'Prognostic risk index']",2-s2.0-77955803253,COMP,1700,Computer Science (all)
12055,NaN,2-s2.0-77955780874,ENGI,2207,Control and Systems Engineering
12056,NaN,2-s2.0-77955801283,COMP,1706,Computer Science Applications
12057,"['cross-validation', 'gene expression data', 'gradient-based optimisation', 'k-means clustering', 'Singular value decomposition']",2-s2.0-77955787591,COMP,1710,Information Systems
12058,NaN,2-s2.0-77955776861,PHAR,3002,Drug Discovery
12059,"['Extended microarray game', 'gene expression analysis', 'weighted indices', 'weighted majority game']",2-s2.0-77955813141,BIOC,1303,Biochemistry
12060,NaN,2-s2.0-77955837663,BIOC,1312,Molecular Biology
12061,"['Bioinformatics', 'Cluster Analysis', 'Gene Expression Analysis', 'Kernel Density Estimation', 'Principal Component Analysis', 'Unsupervised Clustering']",2-s2.0-77955822718,BIOC,1314,Physiology
12062,"['binary classification', 'conjoint-triad method', 'k-Nearest Neighbors', 'Protein-protein interaction prediction']",2-s2.0-77955777911,BIOC,1306,Cancer Research
12063,NaN,2-s2.0-77955836962,MEDI,2730,Oncology
12064,NaN,2-s2.0-77955828066,BIOC,1303,Biochemistry
12065,NaN,2-s2.0-77955828067,BIOC,1312,Molecular Biology
12066,"['Beta-glucanases', 'Bioinformatics', 'biotic stress', 'cowpea', 'pathogenesis-related']",2-s2.0-77955807432,BIOC,1303,Biochemistry
12067,NaN,2-s2.0-77957821620,BIOC,1312,Molecular Biology
12068,NaN,2-s2.0-79952199044,CHEM,1602,Analytical Chemistry
12069,NaN,2-s2.0-84891575678,MEDI,2700,Medicine (all)
12070,"['Artificial immune systems', 'Artificial neural networks', 'Data mining', 'Real-valued negative selection algorithm']",2-s2.0-77955733427,BIOC,1311,Genetics
12071,NaN,2-s2.0-77955752298,PHAR,3004,Pharmacology
12072,"['Fitness estimation', 'Fitness evaluation', 'Genetic algorithm']",2-s2.0-77955742208,IMMU,2406,Virology
12073,"['Gene silencing', 'microRNA', 'Transacting siRNA']",2-s2.0-77956989755,BIOC,1311,Genetics
12074,NaN,2-s2.0-77955761736,BIOC,1312,Molecular Biology
12075,"['Affymetrix', 'affymetrix', 'error detection', 'image processing', 'image processing.', 'microarray', 'Oligonucleotide array']",2-s2.0-78149281494,BIOC,1311,Genetics
12076,NaN,2-s2.0-77955708044,BIOC,1309,Developmental Biology
12077,NaN,2-s2.0-77956520986,COMP,1700,Computer Science (all)
12078,NaN,2-s2.0-77955701299,BIOC,1303,Biochemistry
12079,NaN,2-s2.0-77955698427,BIOC,1312,Molecular Biology
12080,NaN,2-s2.0-77957803889,BIOC,1314,Physiology
12081,NaN,2-s2.0-84859350703,MEDI,2734,Pathology and Forensic Medicine
12082,"['Codon usage', 'Molecular phylogeny', 'Nitrogen fixation', 'Proteome', 'Symbiosis']",2-s2.0-77955614410,BIOC,1311,Genetics
12083,NaN,2-s2.0-77955645507,MEDI,2700,Medicine (all)
12084,"['Biomolecular computation', 'Chromosomes DNA indexing', 'DNA cryptography', 'DNA steganography', 'DNA-one-time-pad', 'Secret writing']",2-s2.0-77955648956,BIOC,1303,Biochemistry
12085,NaN,2-s2.0-77955592739,CHEM,1600,Chemistry (all)
12086,NaN,2-s2.0-77955597990,BIOC,1307,Cell Biology
12087,NaN,2-s2.0-77955611529,BIOC,1311,Genetics
12088,"['Bioinformatics', 'Genetic algorithms']",2-s2.0-77955624217,BIOC,1312,Molecular Biology
12089,NaN,2-s2.0-77952308046,MEDI,2705,Cardiology and Cardiovascular Medicine
12090,"['Clustering', 'Cubic spline', 'Gene expression profiles', 'Microarrays', 'Piece-wise linear', 'Profile alignment', 'Time-Series data']",2-s2.0-77955619023,MEDI,2712,"Endocrinology, Diabetes and Metabolism"
12091,"['Latent Dirichlet Allocation', 'Latent topic', 'Protein sequence', 'Remote homology', 'Support Vector Machine']",2-s2.0-77955603281,NURS,2916,Nutrition and Dietetics
12092,NaN,2-s2.0-77955592442,COMP,1708,Hardware and Architecture
12093,NaN,2-s2.0-77955633250,COMP,1712,Software
12094,NaN,2-s2.0-77955600603,COMP,1710,Information Systems
12095,NaN,2-s2.0-77955617290,BIOC,1312,Molecular Biology
12096,NaN,2-s2.0-77955648678,BIOC,1306,Cancer Research
12097,NaN,2-s2.0-77955604271,COMP,1703,Computational Theory and Mathematics
12098,"['Antibiotics', 'Anticancer agents', 'Chemoinformatics', 'Computational chemistry', 'Databases', 'Macrocycles', 'Natural products', 'Quantitative structure activity relationship (QSAR)']",2-s2.0-77955615249,COMP,1706,Computer Science Applications
12099,NaN,2-s2.0-77955605219,MATH,2605,Computational Mathematics
12100,NaN,2-s2.0-77955613396,MATH,2606,Control and Optimization
12101,NaN,2-s2.0-77955628306,MATH,2608,Geometry and Topology
12102,NaN,2-s2.0-77956195624,MEDI,2748,Urology
12103,NaN,2-s2.0-77955633247,MEDI,2730,Oncology
12104,NaN,2-s2.0-77955592762,IMMU,2403,Immunology
12105,NaN,2-s2.0-77955629293,IMMU,2406,Virology
12106,NaN,2-s2.0-77955649011,MEDI,2730,Oncology
12107,NaN,2-s2.0-77955613398,MEDI,2715,Gastroenterology
12108,NaN,2-s2.0-77955622561,BIOC,1303,Biochemistry
12109,NaN,2-s2.0-77955605653,BIOC,1312,Molecular Biology
12110,NaN,2-s2.0-77955599969,CHEM,1602,Analytical Chemistry
12111,NaN,2-s2.0-77955633246,MEDI,2700,Medicine (all)
12112,NaN,2-s2.0-77955644281,IMMU,2403,Immunology
12113,NaN,2-s2.0-77955612101,MEDI,2723,Immunology and Allergy
12114,NaN,2-s2.0-77955608592,MEDI,2746,Surgery
12115,NaN,2-s2.0-77955640610,MEDI,2732,Orthopedics and Sports Medicine
12116,"['Bioinformatics', 'Data mining', 'Models', 'Proteomics', 'Systems biology', 'Transcriptomics']",2-s2.0-77955592754,BIOC,1303,Biochemistry
12117,"['Cleavage sites prediction', 'Profiles alignment', 'Protein sequences', 'Subcellular localization', 'Support vector machines']",2-s2.0-77955645510,BIOC,1312,Molecular Biology
12118,NaN,2-s2.0-77955613397,BIOC,1315,Structural Biology
12119,NaN,2-s2.0-77955613078,BIOC,1311,Genetics
12120,NaN,2-s2.0-77955593676,BIOC,1306,Cancer Research
12121,"['Artificial neural networks', 'Neural grammar network', 'QSAR', 'Toxicology']",2-s2.0-77955611185,BIOC,1303,Biochemistry
12122,NaN,2-s2.0-77955614048,BIOC,1308,Clinical Biochemistry
12123,NaN,2-s2.0-77955639378,BIOC,1310,Endocrinology
12124,NaN,2-s2.0-77955599624,MEDI,2704,Biochemistry (medical)
12125,NaN,2-s2.0-77955631552,MEDI,2712,"Endocrinology, Diabetes and Metabolism"
12126,NaN,2-s2.0-77955596741,BIOC,1305,Biotechnology
12127,NaN,2-s2.0-77955644610,BIOC,1312,Molecular Biology
12128,NaN,2-s2.0-77955606995,BIOC,1303,Biochemistry
12129,NaN,2-s2.0-77955642857,BIOC,1307,Cell Biology
12130,NaN,2-s2.0-77955618058,ENGI,2200,Engineering (all)
12131,NaN,2-s2.0-77955624550,SOCI,3304,Education
12132,NaN,2-s2.0-77955623508,PHAR,3004,Pharmacology
12133,NaN,2-s2.0-77955616586,MATE,2502,Biomaterials
12134,NaN,2-s2.0-77955594012,MATE,2506,Metals and Alloys
12135,NaN,2-s2.0-77958070752,AGRI,1100,Agricultural and Biological Sciences (all)
12136,"['Genome', 'Illumina', 'Sequence assembly', 'SOLiD']",2-s2.0-77957287342,BIOC,1300,"Biochemistry, Genetics and Molecular Biology (all)"
12137,NaN,2-s2.0-77955534241,MEDI,2700,Medicine (all)
12138,"['hepatitis B virus', 'RDP3', 'recombination', 'simplot']",2-s2.0-77955534888,PHAR,3004,Pharmacology
12139,"['Chemokine receptors', 'Chemokine-mediated signaling pathway', 'Chemokines', 'Gene expression profiles', 'Liver regeneration']",2-s2.0-77955522304,MEDI,2736,Pharmacology (medical)
12140,NaN,2-s2.0-77955504246,BIOC,1313,Molecular Medicine
12141,NaN,2-s2.0-77955453911,BIOC,1312,Molecular Biology
12142,NaN,2-s2.0-77955462961,BIOC,1311,Genetics
12143,NaN,2-s2.0-77955453549,MEDI,2734,Pathology and Forensic Medicine
12144,NaN,2-s2.0-77955434262,BIOC,1303,Biochemistry
12145,NaN,2-s2.0-77955439402,BIOC,1305,Biotechnology
12146,NaN,2-s2.0-77955434423,CENG,1502,Bioengineering
12147,NaN,2-s2.0-77955461315,BIOC,1312,Molecular Biology
12148,NaN,2-s2.0-77955457745,BIOC,1312,Molecular Biology
12149,NaN,2-s2.0-77955445646,BIOC,1311,Genetics
12150,NaN,2-s2.0-77955456613,BIOC,1307,Cell Biology
12151,NaN,2-s2.0-77955432931,BIOC,1312,Molecular Biology
12152,"['bioinformatics (genome or protein) databases', 'Biology and genetics', 'text analysis']",2-s2.0-77955439196,BIOC,1315,Structural Biology
12153,"['bioinformatics (genome or protein) databases', 'language parsing and understanding', 'machine learning', 'Text mining']",2-s2.0-77955465839,COMP,1705,Computer Networks and Communications
12154,"['Balb/c 3T3', 'Cancerogenesis', 'Cell transformation assay', 'Microarray', 'qRT-PCR', 'Toxicogenomic']",2-s2.0-77958467782,COMP,1708,Hardware and Architecture
12155,"['Artificial intelligence', 'Distributed knowledge', 'Relational database', 'Rough set theory', 'Survival analysis']",2-s2.0-77955443015,COMP,1712,Software
12156,"['3DM', 'Alpha/beta hydrolase fold', 'Bioinformatics', 'Databases', 'Protein engineering']",2-s2.0-77955633480,BIOC,1307,Cell Biology
12157,NaN,2-s2.0-77957337769,BIOC,1302,Aging
12158,"['bioinformatics', 'deep sequencing', 'gene regulation', 'microRNA']",2-s2.0-77955593347,BIOC,1303,Biochemistry
12159,"['Epigenetics', 'Human disease', 'Imprinted genes']",2-s2.0-77955886095,IMMU,2402,Applied Microbiology and Biotechnology
12160,"['Cyclase', 'Diterpene', 'Farnesyl diphosphate', 'Homology model', 'Isoprenoid', 'Triterpene']",2-s2.0-77955822715,BIOC,1303,Biochemistry
12161,NaN,2-s2.0-77955644255,CHEM,1600,Chemistry (all)
12162,"['Circular dichroism', 'Leucine zipper', 'Prostate apoptosis response factor 4', 'Solution NMR spectroscopy']",2-s2.0-77955786914,BIOC,1305,Biotechnology
12163,"['Acute respiratory distress syndrome', 'Bioinformatics', 'Mechanotransduction', 'Transcriptional profiling', 'Transgenic mice']",2-s2.0-77957088754,IMMU,2402,Applied Microbiology and Biotechnology
12164,"['Arabidopsis', 'CTC1', 'DNA polymerase alpha', 'OB-fold', 'RPA', 'STN1', 'Telomerase', 'Telomere', 'Telomere protein', 'TEN1']",2-s2.0-77955757670,BIOC,1311,Genetics
12165,"['Bioinformatics', 'Biological control', 'Biological regulation', 'Intelligent control', 'Machine learning']",2-s2.0-77955354719,BIOC,1312,Molecular Biology
12166,NaN,2-s2.0-77955399325,AGRI,1102,Agronomy and Crop Science
12167,NaN,2-s2.0-77955354794,BIOC,1302,Aging
12168,NaN,2-s2.0-77955371702,BIOC,1303,Biochemistry
12169,NaN,2-s2.0-77955393112,BIOC,1305,Biotechnology
12170,NaN,2-s2.0-77955372959,BIOC,1312,Molecular Biology
12171,"['Food', 'Gene expression', 'Macronutrients', 'Micronutrients', 'Nutritional genomics']",2-s2.0-77955389332,NEUR,2808,Neurology
12172,NaN,2-s2.0-77955362436,BIOC,1300,"Biochemistry, Genetics and Molecular Biology (all)"
12173,NaN,2-s2.0-77955355799,BIOC,1305,Biotechnology
12174,"['Gradient and HOG features', 'Mars', 'SVM and Boosting classifiers']",2-s2.0-77955364521,BIOC,1312,Molecular Biology
12175,NaN,2-s2.0-77955402078,BIOC,1303,Biochemistry
12176,NaN,2-s2.0-77955357245,BIOC,1307,Cell Biology
12177,NaN,2-s2.0-77955358462,BIOC,1307,Cell Biology
12178,NaN,2-s2.0-77955361690,BIOC,1311,Genetics
12179,NaN,2-s2.0-77955390643,BIOC,1312,Molecular Biology
12180,"['Bloodstream infection', 'Epidemiology', 'Population-based', 'Register']",2-s2.0-77955368966,MEDI,2705,Cardiology and Cardiovascular Medicine
12181,NaN,2-s2.0-77955342856,MEDI,2712,"Endocrinology, Diabetes and Metabolism"
12182,NaN,2-s2.0-77957882718,NURS,2916,Nutrition and Dietetics
12183,NaN,2-s2.0-77955345569,BIOC,1300,"Biochemistry, Genetics and Molecular Biology (all)"
12184,NaN,2-s2.0-77955375902,BIOC,1311,Genetics
12185,NaN,2-s2.0-77955344199,MEDI,2716,Genetics (clinical)
12186,NaN,2-s2.0-77955502880,ENGI,2204,Biomedical Engineering
12187,NaN,2-s2.0-77955326744,COMP,1706,Computer Science Applications
12188,NaN,2-s2.0-77955336298,MEDI,2700,Medicine (all)
12189,NaN,2-s2.0-77957228045,BIOC,1315,Structural Biology
12190,"['Graph algorithms', 'Multi-core', 'Multi-threaded algorithms']",2-s2.0-77955283421,BIOC,1303,Biochemistry
12191,"['Bioinformatics', 'Cigarette smoke', 'Embryos', 'Harm reduction', 'Humans', 'Tobacco', 'Toxicology']",2-s2.0-77958510386,BIOC,1312,Molecular Biology
12192,NaN,2-s2.0-77955385319,ENGI,2213,"Safety, Risk, Reliability and Quality"
12193,NaN,2-s2.0-77955408382,ENER,2104,Nuclear Energy and Engineering
12194,NaN,2-s2.0-77955302974,ENGI,2212,Ocean Engineering
12195,NaN,2-s2.0-77955300304,ENGI,2202,Aerospace Engineering
12196,NaN,2-s2.0-77956217081,ENGI,2205,Civil and Structural Engineering
12197,"['Biclustering', 'Environmental toxicology', 'In vitro and alternatives', 'Integer linear optimization']",2-s2.0-77958493840,ENGI,2210,Mechanical Engineering
12198,NaN,2-s2.0-77955244622,PHYS,3109,Statistical and Nonlinear Physics
12199,NaN,2-s2.0-77956216735,PHYS,3104,Condensed Matter Physics
12200,NaN,2-s2.0-77955247454,CENG,1502,Bioengineering
12201,"['2-D electrophoresis', 'ABC transporters', 'Aeropyrum pernix', 'Archaea', 'Growth of archaeum', 'Hyperthermophiles']",2-s2.0-77955245668,CHEM,1600,Chemistry (all)
12202,NaN,2-s2.0-77955250689,ENGI,2208,Electrical and Electronic Engineering
12203,"['Globus Toolkit', 'Grid computing', 'Grid middleware', 'Grid service', 'Gridsphere', 'Gromacs', 'Molcular dynamics simulation', 'Vine Toolkit']",2-s2.0-77955188065,ENGI,2210,Mechanical Engineering
12204,"['Network security', 'Online detection', 'Pattern matching', 'X86 code abstraction']",2-s2.0-77955187551,ENGI,2211,Mechanics of Materials
12205,NaN,2-s2.0-77956208558,MATE,2500,Materials Science (all)
12206,"['Breast cancer', 'Computer-aided prognosis (CAP)', 'Data fusion', 'Digital pathology', 'MRI', 'Multi-modal', 'Personalized medicine', 'Prostate cancer']",2-s2.0-77955221258,MEDI,2700,Medicine (all)
12207,NaN,2-s2.0-77955290742,MEDI,2730,Oncology
12208,NaN,2-s2.0-77956211432,BIOC,1306,Cancer Research
