eid,cite,Title
2-s2.0-84863652126,2,8
2-s2.0-84864469056,6,12
2-s2.0-84864062825,7,24
2-s2.0-84862337048,3,13
2-s2.0-84864482915,21,15
2-s2.0-84865828614,4,13
2-s2.0-84865650896,0,15
2-s2.0-84864391764,12,5
2-s2.0-84868638944,10,15
2-s2.0-84867587019,0,16
2-s2.0-84864808518,13,12
2-s2.0-84864000128,3,11
2-s2.0-84868298250,0,9
2-s2.0-84861921478,10,14
2-s2.0-84865093047,9,12
2-s2.0-84863777040,4,14
2-s2.0-84866735418,30,16
2-s2.0-84871292243,1,14
2-s2.0-84864302486,13,18
2-s2.0-84871693671,0,12
2-s2.0-84871154527,0,12
2-s2.0-84866349146,21,14
2-s2.0-84864812287,17,20
2-s2.0-84865554531,14,9
2-s2.0-84864830649,3,11
2-s2.0-84865652195,12,17
2-s2.0-84864302000,50,10
2-s2.0-84865081081,3,12
2-s2.0-84863823466,12,13
2-s2.0-84865366986,8,18
2-s2.0-84864284179,18,8
2-s2.0-84871154835,0,13
2-s2.0-84866076924,29,7
2-s2.0-84862269346,11,20
2-s2.0-84864376775,1,16
2-s2.0-84864135719,3,12
2-s2.0-84864560730,15,9
2-s2.0-84863903964,5,7
2-s2.0-84865508450,0,10
2-s2.0-84866317890,4,11
2-s2.0-84863543540,5,10
2-s2.0-84864400705,9,13
2-s2.0-84861432659,7,12
2-s2.0-84863923375,4,15
2-s2.0-84865996192,11,16
2-s2.0-84866067701,30,17
2-s2.0-84861619908,21,16
2-s2.0-84864405987,19,22
2-s2.0-84865103546,5,6
2-s2.0-84863499867,12,14
2-s2.0-84864057938,2,18
2-s2.0-84865545371,2,8
2-s2.0-84866172403,28,12
2-s2.0-84866148204,25,18
2-s2.0-84869795912,0,7
2-s2.0-84868643870,4,15
2-s2.0-84863862191,28,16
2-s2.0-84864283300,510,10
2-s2.0-84864071078,3,14
2-s2.0-84864416894,7,14
2-s2.0-84865650339,4,26
2-s2.0-84866307253,16,5
2-s2.0-84864202976,0,1
2-s2.0-84864591239,65,9
2-s2.0-84865427169,7,13
2-s2.0-84868645974,12,25
2-s2.0-84863204887,6,21
2-s2.0-84874401849,24,6
2-s2.0-84864584224,29,23
2-s2.0-84866321639,26,18
2-s2.0-84865499790,28,12
2-s2.0-84865241109,1,5
2-s2.0-84865753443,4,9
2-s2.0-84873027492,3,14
2-s2.0-84866040349,7,8
2-s2.0-84861956078,1,22
2-s2.0-84864408552,1,12
2-s2.0-84865249165,8,7
2-s2.0-84864860669,16,10
2-s2.0-84863531128,1,13
2-s2.0-84864715998,1,16
2-s2.0-84862336636,0,8
2-s2.0-84865861518,37,9
2-s2.0-84865420834,33,9
2-s2.0-84863608393,30,21
2-s2.0-84861434584,9,13
2-s2.0-84868621073,5,6
2-s2.0-84864767849,12,13
2-s2.0-84862893136,11,20
2-s2.0-84866726837,35,15
2-s2.0-84864809308,11,13
2-s2.0-84864446502,8,4
2-s2.0-84863858786,1,7
2-s2.0-84870290123,5,13
2-s2.0-84867905638,17,10
2-s2.0-84864059847,17,14
2-s2.0-84870050634,8,15
2-s2.0-84864056018,20,15
2-s2.0-84863604990,53,7
2-s2.0-84865559169,3,15
2-s2.0-84862617352,5,13
2-s2.0-84864918642,2,4
2-s2.0-84863867756,23,11
2-s2.0-84863877251,10,10
2-s2.0-84868610084,0,7
2-s2.0-84864751060,16,17
2-s2.0-84865038438,13,11
2-s2.0-84866147776,7,16
2-s2.0-84864817621,1,5
2-s2.0-84865278391,24,7
2-s2.0-84868644058,10,17
2-s2.0-84864562589,1,6
2-s2.0-84864333085,9,19
2-s2.0-84867434199,0,9
2-s2.0-84866154409,5,13
2-s2.0-84864537321,2,26
2-s2.0-84865577558,0,5
2-s2.0-84865736017,3,9
2-s2.0-84870467855,2,5
2-s2.0-84864816997,24,8
2-s2.0-84861906883,21,14
2-s2.0-84864042960,1,19
2-s2.0-84866325948,24,12
2-s2.0-84864438506,5,14
2-s2.0-84862666301,20,10
2-s2.0-84864490099,0,9
2-s2.0-84862817229,0,9
2-s2.0-84866055481,8,12
2-s2.0-84865121074,82,20
2-s2.0-84892111678,0,11
2-s2.0-84862764100,3,16
2-s2.0-84863989902,2,18
2-s2.0-84865503845,0,14
2-s2.0-84892061306,0,7
2-s2.0-84865123095,31,8
2-s2.0-84863555035,8,7
2-s2.0-84872007849,0,12
2-s2.0-84865206873,17,10
2-s2.0-84865097794,5,12
2-s2.0-84866951171,4,14
2-s2.0-84864359077,51,19
2-s2.0-84871916582,0,24
2-s2.0-84865420604,0,24
2-s2.0-84864271267,15,19
2-s2.0-84931412841,1,10
2-s2.0-84864561075,5,11
2-s2.0-84864916500,7,10
2-s2.0-84865317648,6,12
2-s2.0-84949175654,0,8
2-s2.0-84867714003,2,13
2-s2.0-84869105064,18,16
2-s2.0-84871312680,0,13
2-s2.0-84930240751,0,7
2-s2.0-84863731334,6,13
2-s2.0-84864326314,7,8
2-s2.0-84867288643,691,10
2-s2.0-84949179668,0,9
2-s2.0-84864394975,10,7
2-s2.0-84865640881,12,29
2-s2.0-84864800324,9,29
2-s2.0-84863696751,16,15
2-s2.0-84868618810,4,20
2-s2.0-84863749390,28,5
2-s2.0-84864320080,0,18
2-s2.0-84864292970,0,18
2-s2.0-84864292300,0,18
2-s2.0-84864507409,1,24
2-s2.0-84864303296,5,14
2-s2.0-84864482178,2,14
2-s2.0-84869596523,0,11
2-s2.0-84862239359,14,8
2-s2.0-84862227924,0,9
2-s2.0-84864215990,16,15
2-s2.0-84866117805,3,9
2-s2.0-84864270437,0,12
2-s2.0-84864185889,14,12
2-s2.0-84864276318,0,18
2-s2.0-84864201552,0,18
2-s2.0-84864263850,0,13
2-s2.0-84864234489,7,9
2-s2.0-84864202539,19,8
2-s2.0-84864338607,2,16
2-s2.0-84864246494,0,6
2-s2.0-84864234564,3,5
2-s2.0-84864273579,1,6
2-s2.0-84864246448,1,17
2-s2.0-84864280580,18,9
2-s2.0-84864195104,0,11
2-s2.0-84864219020,0,12
2-s2.0-84866029584,6,17
2-s2.0-84864184787,0,11
2-s2.0-84864256405,24,6
2-s2.0-84864276419,0,15
2-s2.0-84864189376,3,9
2-s2.0-84864478099,7,14
2-s2.0-84865603480,40,10
2-s2.0-84864148503,0,11
2-s2.0-84864135803,0,10
2-s2.0-84864262797,0,16
2-s2.0-84864411545,22,19
2-s2.0-84864390276,14,19
2-s2.0-84864128142,5,8
2-s2.0-84864136410,0,5
2-s2.0-84864242556,0,21
2-s2.0-84864151895,4,7
2-s2.0-84864403076,50,17
2-s2.0-84864398568,7,18
2-s2.0-84864117785,3,14
2-s2.0-84864295521,37,15
2-s2.0-84864387135,7,21
2-s2.0-84864344347,31,14
2-s2.0-84864842737,2,13
2-s2.0-84864213700,52,14
2-s2.0-84864387287,14,14
2-s2.0-84864032891,3,11
2-s2.0-84864033158,1,12
2-s2.0-84862240827,10,14
2-s2.0-84864055024,0,18
2-s2.0-84864035061,0,18
2-s2.0-84864065691,0,18
2-s2.0-84864061806,0,18
2-s2.0-84864045756,0,18
2-s2.0-84864051598,0,18
2-s2.0-84864035776,5,11
2-s2.0-84864033404,4,7
2-s2.0-84864032316,2,17
2-s2.0-84865828861,3,12
2-s2.0-84864058959,0,11
2-s2.0-84864275044,9,12
2-s2.0-84864034718,0,12
2-s2.0-84864361963,16,7
2-s2.0-84864031906,0,10
2-s2.0-84864052596,0,13
2-s2.0-84864070995,0,15
2-s2.0-84864054601,1,8
2-s2.0-84864033066,2,18
2-s2.0-84864045435,0,12
2-s2.0-84864054125,3,9
2-s2.0-84864053202,3,18
2-s2.0-84864047449,2,7
2-s2.0-84861814613,10,17
2-s2.0-84864067074,0,14
2-s2.0-84864045481,1,9
2-s2.0-84864051685,1,28
2-s2.0-84864038539,1,15
2-s2.0-84864063774,0,9
2-s2.0-84864056212,2,17
2-s2.0-84864046860,1,11
2-s2.0-84864068053,8,10
2-s2.0-84864040343,3,8
2-s2.0-84864064178,1,8
2-s2.0-84864059365,0,8
2-s2.0-84864052636,4,8
2-s2.0-84864057446,2,10
2-s2.0-84864037011,1,11
2-s2.0-84864328706,7,16
2-s2.0-84864069021,12,13
2-s2.0-84864035597,0,11
2-s2.0-84864029870,0,13
2-s2.0-84864037049,1,7
2-s2.0-84864071354,2,10
2-s2.0-84864068713,0,12
2-s2.0-84864059330,0,11
2-s2.0-84864054616,14,10
2-s2.0-84864075459,3,6
2-s2.0-84864355820,34,21
2-s2.0-84864058306,0,9
2-s2.0-84864028167,5,9
2-s2.0-84864053378,0,13
2-s2.0-84864069834,2,11
2-s2.0-84864027714,5,7
2-s2.0-84864063913,2,11
2-s2.0-84864071940,0,10
2-s2.0-84864046849,0,12
2-s2.0-84864049952,3,12
2-s2.0-84864056388,5,8
2-s2.0-84864047360,3,4
2-s2.0-84864053545,0,11
2-s2.0-84864069875,0,6
2-s2.0-84864045778,0,11
2-s2.0-84864030017,1,16
2-s2.0-84864365810,11,18
2-s2.0-84864036892,1,8
2-s2.0-84864058407,1,9
2-s2.0-84864071478,2,6
2-s2.0-84864068233,0,9
2-s2.0-84864053742,1,11
2-s2.0-84862251999,7,9
2-s2.0-84861500618,15,6
2-s2.0-84864051137,10,20
2-s2.0-84864013152,0,18
2-s2.0-84864013914,0,18
2-s2.0-84863991545,0,18
2-s2.0-84864009559,0,18
2-s2.0-84864015956,6,20
2-s2.0-84864007924,4,8
2-s2.0-84864353941,67,7
2-s2.0-84867947192,0,7
2-s2.0-84864353628,51,17
2-s2.0-84864003461,0,11
2-s2.0-84864012298,1,16
2-s2.0-84863924454,3,16
2-s2.0-84863894974,0,18
2-s2.0-84863919640,0,18
2-s2.0-84863917857,0,18
2-s2.0-84863923628,0,18
2-s2.0-84863931444,0,18
2-s2.0-84863900883,0,18
2-s2.0-84863933258,0,18
2-s2.0-84863927938,0,11
2-s2.0-84863978184,10,8
2-s2.0-84864195177,25,17
2-s2.0-84863920213,9,12
2-s2.0-84863950915,0,8
2-s2.0-84866326775,15,8
2-s2.0-84863941866,1,9
2-s2.0-84863974131,20,8
2-s2.0-84863899028,0,14
2-s2.0-84863969108,5,8
2-s2.0-84859931126,12,16
2-s2.0-84860172607,8,11
2-s2.0-84865319032,0,7
2-s2.0-84863864586,7,14
2-s2.0-84864304733,21,7
2-s2.0-84864110939,6,13
2-s2.0-84863860241,1,7
2-s2.0-84861832928,16,6
2-s2.0-84864769078,31,20
2-s2.0-84864070170,13,16
2-s2.0-84863895244,15,5
2-s2.0-84863821296,41,12
2-s2.0-84863834679,26,7
2-s2.0-84863819137,44,4
2-s2.0-84864012570,4,18
2-s2.0-84864004527,17,13
2-s2.0-84864062251,0,12
2-s2.0-84864023315,13,12
2-s2.0-84863808433,3,15
2-s2.0-84864021810,8,18
2-s2.0-84863738908,4,6
2-s2.0-84863770788,3,11
2-s2.0-84864008607,5,16
2-s2.0-84863683388,0,11
2-s2.0-84863683397,3,13
2-s2.0-84863649603,8,12
2-s2.0-84863707333,0,18
2-s2.0-84870007007,5,13
2-s2.0-84863652726,0,6
2-s2.0-84863617105,4,8
2-s2.0-84863637860,0,15
2-s2.0-84863658567,5,14
2-s2.0-84863672001,0,7
2-s2.0-84862673858,14,7
2-s2.0-84864023859,10,16
2-s2.0-84863671316,3,12
2-s2.0-84864586394,29,20
2-s2.0-84869136263,7,13
2-s2.0-84863910171,124,21
2-s2.0-84863611711,31,19
2-s2.0-84862319713,0,5
2-s2.0-84863197430,4,11
2-s2.0-84861203782,19,10
2-s2.0-84859897019,37,13
2-s2.0-84862594116,23,5
2-s2.0-84860203923,9,8
2-s2.0-84861770973,10,17
2-s2.0-84862600977,16,9
2-s2.0-84862552430,2,17
2-s2.0-84863614467,0,18
2-s2.0-84863613276,0,18
2-s2.0-84863616694,0,18
2-s2.0-84862788066,7,7
2-s2.0-84863611404,16,8
2-s2.0-84863763618,31,14
2-s2.0-84863633874,2,12
2-s2.0-84863568906,0,16
2-s2.0-84863598021,0,6
2-s2.0-84866056237,4,13
2-s2.0-84863674803,2,7
2-s2.0-84863765431,21,11
2-s2.0-84863569818,1,14
2-s2.0-84894045862,5,15
2-s2.0-84863575741,0,7
2-s2.0-84905218276,2,6
2-s2.0-84899704095,15,7
2-s2.0-84863593366,0,9
2-s2.0-84866100754,2,11
2-s2.0-84863569628,0,16
2-s2.0-84868270724,80,17
2-s2.0-84863804699,126,17
2-s2.0-84863522598,0,18
2-s2.0-84863511002,1,8
2-s2.0-84863702079,30,11
2-s2.0-84863531597,46,14
2-s2.0-84861648926,12,12
2-s2.0-84863596738,31,22
2-s2.0-84865198072,1,22
2-s2.0-84863686749,33,21
2-s2.0-84863436304,0,18
2-s2.0-84863466199,0,18
2-s2.0-84863452879,1,4
2-s2.0-84863500860,13,9
2-s2.0-84863479563,3,9
2-s2.0-84863598108,38,10
2-s2.0-84859635404,49,20
2-s2.0-84859650699,1,9
2-s2.0-84863586949,17,12
2-s2.0-84863611012,43,19
2-s2.0-84862505588,7,12
2-s2.0-84861526894,2,7
2-s2.0-84863689609,10,11
2-s2.0-84863309380,2,8
2-s2.0-84863615204,18,10
2-s2.0-84879189029,33,2
2-s2.0-84863224536,0,9
2-s2.0-84863190338,0,7
2-s2.0-84862488225,6,10
2-s2.0-84867465554,32,7
2-s2.0-84863110357,1,8
2-s2.0-84863092957,0,12
2-s2.0-84863101435,0,18
2-s2.0-84863104088,0,18
2-s2.0-84863111721,0,18
2-s2.0-84863096120,0,18
2-s2.0-84863088196,0,10
2-s2.0-84863094081,0,8
2-s2.0-84863084200,4,6
2-s2.0-84863104166,0,14
2-s2.0-84861902988,6,7
2-s2.0-84863105508,1,7
2-s2.0-84863087795,1,15
2-s2.0-84863102115,54,12
2-s2.0-84863113509,0,14
2-s2.0-84863086792,7,9
2-s2.0-84863110956,0,12
2-s2.0-84863091719,0,12
2-s2.0-84863114984,1,15
2-s2.0-84863098402,1,19
2-s2.0-84863096594,0,17
2-s2.0-84862996855,10,12
2-s2.0-84863002819,0,15
2-s2.0-84863631247,52,10
2-s2.0-84862993108,1,5
2-s2.0-84863680764,0,6
2-s2.0-84862997590,0,11
2-s2.0-84863003208,2,10
2-s2.0-84862983625,2,20
2-s2.0-84863006189,0,12
2-s2.0-84862976116,2,7
2-s2.0-84863002814,0,10
2-s2.0-84863009702,7,18
2-s2.0-84863003744,4,20
2-s2.0-84862975964,0,7
2-s2.0-84862984421,1,8
2-s2.0-84863005545,6,18
2-s2.0-84862992207,7,14
2-s2.0-84862854443,2,10
2-s2.0-84863104641,26,8
2-s2.0-84862834054,0,11
2-s2.0-84862872325,0,7
2-s2.0-84862899588,0,12
2-s2.0-84862894340,0,16
2-s2.0-84862896121,0,11
2-s2.0-84862900161,2,15
2-s2.0-84862873323,0,10
2-s2.0-84862858650,0,16
2-s2.0-84862891822,1,9
2-s2.0-84862862125,0,9
2-s2.0-84862859722,0,11
2-s2.0-84863093047,6,7
2-s2.0-84862883480,0,10
2-s2.0-84862838124,0,12
2-s2.0-84862838118,0,16
2-s2.0-84862903115,0,5
2-s2.0-84862881964,0,10
2-s2.0-84862870634,1,13
2-s2.0-84862894345,3,8
2-s2.0-84862848114,1,10
2-s2.0-84862878916,0,8
2-s2.0-84862868527,0,14
2-s2.0-84862870282,0,11
2-s2.0-84863611350,5,21
2-s2.0-84862885025,0,9
2-s2.0-84862885018,0,13
2-s2.0-84862846000,0,14
2-s2.0-84862865082,7,10
2-s2.0-84863104730,19,21
2-s2.0-84862859741,2,5
2-s2.0-84862837451,0,9
2-s2.0-84862859354,0,7
2-s2.0-84863098887,45,24
2-s2.0-84862865653,1,10
2-s2.0-84862881078,1,14
2-s2.0-84862864380,0,9
2-s2.0-84862851748,0,10
2-s2.0-84862889280,1,13
2-s2.0-84863896062,10,11
2-s2.0-84862894092,0,9
2-s2.0-84862904099,10,13
2-s2.0-84864479974,4,12
2-s2.0-84862753629,10,11
2-s2.0-84864631234,12,6
2-s2.0-84876220719,0,8
2-s2.0-84862765608,1,9
2-s2.0-84864434718,331,5
2-s2.0-84862764915,8,12
2-s2.0-84864824066,4,16
2-s2.0-84935095838,0,9
2-s2.0-84867732769,1,17
2-s2.0-84866444654,0,11
2-s2.0-84949175627,1,7
2-s2.0-84857162071,30,5
2-s2.0-84865086383,0,6
2-s2.0-84864658143,1,7
2-s2.0-84862157966,4,14
2-s2.0-84862804153,2,12
2-s2.0-84862520796,9,10
2-s2.0-84866004680,0,8
2-s2.0-84863739444,14,5
2-s2.0-84859778310,8,14
2-s2.0-84864083154,3,12
2-s2.0-84866177019,3,13
2-s2.0-84865627743,7,10
2-s2.0-84863632887,10,5
2-s2.0-84861879953,2,8
2-s2.0-84863769912,8,9
2-s2.0-84864269534,3,8
2-s2.0-84864448762,10,15
2-s2.0-84864347498,6,13
2-s2.0-84863884822,15,5
2-s2.0-84864489995,94,13
2-s2.0-84863871327,1,10
2-s2.0-84868281214,14,13
2-s2.0-84862684847,2,21
2-s2.0-84864345103,8,23
2-s2.0-84859868686,91,9
2-s2.0-84862297369,5,12
2-s2.0-84863859890,1,11
2-s2.0-84862523209,8,7
2-s2.0-84862779470,37,14
2-s2.0-84862761072,7,10
2-s2.0-84861750821,9,14
2-s2.0-84861729975,6,8
2-s2.0-84863006236,9,18
2-s2.0-84862333931,34,13
2-s2.0-84864279653,16,17
2-s2.0-84864277682,3,19
2-s2.0-84864075348,26,5
2-s2.0-84864494098,210,11
2-s2.0-84864812344,0,8
2-s2.0-84863312123,9,8
2-s2.0-84861842993,5,13
2-s2.0-84863806531,13,12
2-s2.0-84861955655,11,11
2-s2.0-84862646838,2,13
2-s2.0-84864624361,8,12
2-s2.0-84862904490,5,14
2-s2.0-84863429320,0,15
2-s2.0-84864485953,14,16
2-s2.0-84864424760,4,11
2-s2.0-84863803727,70,14
2-s2.0-84862901136,3,10
2-s2.0-84864223145,2,13
2-s2.0-84866434750,1,23
2-s2.0-84864470001,9,11
2-s2.0-84864022989,56,12
2-s2.0-84864592497,14,15
2-s2.0-84863507206,24,16
2-s2.0-84864822923,14,13
2-s2.0-84862894294,20,15
2-s2.0-84862762384,3,13
2-s2.0-84862997105,16,15
2-s2.0-84864666526,16,12
2-s2.0-84863224067,53,18
2-s2.0-84864438093,12,16
2-s2.0-84862618399,5,23
2-s2.0-84860919310,6,16
2-s2.0-84862838838,4,15
2-s2.0-84865077624,32,9
2-s2.0-84863880353,5,10
2-s2.0-84862529706,24,21
2-s2.0-84863550141,3,17
2-s2.0-84864057493,6,10
2-s2.0-84864432325,9,6
2-s2.0-84865807366,0,9
2-s2.0-84864120373,21,23
2-s2.0-84863205849,7032,9
2-s2.0-84873984932,21,5
2-s2.0-84862636812,6,12
2-s2.0-84862872419,13,11
2-s2.0-84862026384,14,9
2-s2.0-84886263004,1,1
2-s2.0-84873687148,0,9
2-s2.0-84863198937,23,4
2-s2.0-84861649020,130,6
2-s2.0-84859891084,1,11
2-s2.0-84863225031,34,6
2-s2.0-84867158363,42,13
2-s2.0-84864612510,3,7
2-s2.0-84863982248,19,15
2-s2.0-84864392981,0,4
2-s2.0-84864350978,12,9
2-s2.0-84862679962,40,13
2-s2.0-84863676697,14,8
2-s2.0-84860694372,3,10
2-s2.0-84864462812,85,11
2-s2.0-84862124583,22,15
2-s2.0-84863191618,195,10
2-s2.0-84864922231,24,7
2-s2.0-84863714267,3,10
2-s2.0-84863994272,20,13
2-s2.0-84865964960,1,8
2-s2.0-84863558891,20,26
2-s2.0-84863190624,56,8
2-s2.0-84864482453,12,8
2-s2.0-84862758581,0,13
2-s2.0-84863330500,2,9
2-s2.0-84862132900,7,12
2-s2.0-84863655527,12,16
2-s2.0-84862889757,3,14
2-s2.0-84863655514,18,10
2-s2.0-84862754531,4,9
2-s2.0-84863225010,26,6
2-s2.0-84867361610,34,12
2-s2.0-84864485924,2,1
2-s2.0-84863208608,163,4
2-s2.0-84863493247,6,15
2-s2.0-84864028069,0,10
2-s2.0-84863680841,0,3
2-s2.0-84863895127,89,10
2-s2.0-84864486576,29,20
2-s2.0-84864034417,4,13
2-s2.0-84864457440,10,11
2-s2.0-84864540594,0,14
2-s2.0-84860840127,3,7
2-s2.0-84861941890,5,10
2-s2.0-84862596522,41,8
2-s2.0-84863743745,24,16
2-s2.0-84864422951,8,6
2-s2.0-84869474946,4,10
2-s2.0-84861604923,5,11
2-s2.0-84949175561,0,7
2-s2.0-84864358576,0,17
2-s2.0-84863890567,87,8
2-s2.0-84864345337,27,10
2-s2.0-84861198377,17,20
2-s2.0-84861416540,14,21
2-s2.0-84857633258,4,11
2-s2.0-84862987040,0,3
2-s2.0-84860214430,20,16
2-s2.0-84865126690,41,7
2-s2.0-84863725815,12,7
2-s2.0-84862656001,56,15
2-s2.0-84864049052,2,7
2-s2.0-84861079776,4,7
2-s2.0-84864003834,22,21
2-s2.0-84863991130,0,8
2-s2.0-84873029975,4,5
2-s2.0-84866254581,0,10
2-s2.0-84864516053,0,12
2-s2.0-84862169121,39,9
2-s2.0-84872875139,5,10
2-s2.0-84872268105,4,4
2-s2.0-84867590554,0,20
2-s2.0-84863507711,84,12
2-s2.0-84862168983,8,17
2-s2.0-84864483625,361,9
2-s2.0-84864000794,12,12
2-s2.0-84864013930,14,17
2-s2.0-84864434575,13,11
2-s2.0-84863227351,49,16
2-s2.0-84864427352,54,8
2-s2.0-84866786471,3,14
2-s2.0-84862242742,6,12
2-s2.0-84870680395,3,13
2-s2.0-84864000375,116,10
2-s2.0-84863479171,1,15
2-s2.0-84864294140,92,10
2-s2.0-84864153006,21,13
2-s2.0-84873046610,19,12
2-s2.0-84862122734,10,17
2-s2.0-84861668886,40,18
2-s2.0-84864147871,6,9
2-s2.0-84863977843,25,15
2-s2.0-84864126587,8,12
2-s2.0-84864008355,12,11
2-s2.0-84935084705,0,4
2-s2.0-84860370062,30,11
2-s2.0-84882657323,6,9
2-s2.0-84862620838,2,7
2-s2.0-84932129354,2,14
2-s2.0-84878794823,1,22
2-s2.0-84883256011,2,16
2-s2.0-84869130070,0,18
2-s2.0-84863088052,6,10
2-s2.0-84862752038,0,12
2-s2.0-84862738318,0,18
2-s2.0-84862744665,0,18
2-s2.0-84862735055,0,18
2-s2.0-84862743112,0,11
2-s2.0-84862736225,0,18
2-s2.0-84863104679,31,9
2-s2.0-84863110328,8,14
2-s2.0-84862743706,11,14
2-s2.0-84862743512,0,8
2-s2.0-84862727688,5,14
2-s2.0-84862729441,0,15
2-s2.0-84862726762,1,11
2-s2.0-84862750555,0,8
2-s2.0-84863500202,0,3
2-s2.0-84862734713,0,14
2-s2.0-84862746504,0,11
2-s2.0-84862740327,2,11
2-s2.0-84862741917,0,8
2-s2.0-84862747935,0,12
2-s2.0-84862734103,0,14
2-s2.0-84862730255,2,13
2-s2.0-84862749118,0,7
2-s2.0-84862733717,0,12
2-s2.0-84862742082,0,12
2-s2.0-84862742726,2,16
2-s2.0-84862730529,0,14
2-s2.0-84863109517,33,7
2-s2.0-84862734476,1,10
2-s2.0-84862727406,1,12
2-s2.0-84863112436,20,16
2-s2.0-84862751317,0,10
2-s2.0-84862739563,0,14
2-s2.0-84862751647,3,8
2-s2.0-84862744082,2,6
2-s2.0-84863087520,24,15
2-s2.0-84863114179,6,11
2-s2.0-84863915313,17,10
2-s2.0-84862756078,10,5
2-s2.0-84863006247,7,7
2-s2.0-84862759032,19,18
2-s2.0-84862189137,47,14
2-s2.0-84863004113,26,8
2-s2.0-84862729639,6,11
2-s2.0-84862751090,5,11
2-s2.0-84860294536,65,16
2-s2.0-84863009996,29,13
2-s2.0-84862980508,3,7
2-s2.0-84862517029,12,14
2-s2.0-84864572113,2,23
2-s2.0-84862631961,22,19
2-s2.0-84862663659,22,18
2-s2.0-84862630475,46,9
2-s2.0-84862591603,252,6
2-s2.0-84862657956,25,11
2-s2.0-84863797901,3,10
2-s2.0-84862491550,0,18
2-s2.0-84862493360,0,18
2-s2.0-84862496798,0,18
2-s2.0-84861528324,10,14
2-s2.0-84862705620,33,19
2-s2.0-84862333744,6,8
2-s2.0-84862312170,3,19
2-s2.0-84862323263,9,20
2-s2.0-84862664135,11,6
2-s2.0-84891585172,8,8
2-s2.0-84897164264,0,8
2-s2.0-84862272386,7,18
2-s2.0-84886119344,1,11
2-s2.0-84862271808,0,17
2-s2.0-84860840160,8,18
2-s2.0-84862278245,8,10
2-s2.0-84862338710,0,15
2-s2.0-84862272366,4,13
2-s2.0-84861988412,4,12
2-s2.0-84862311723,1,14
2-s2.0-84866318293,6,10
2-s2.0-84862174374,27,8
2-s2.0-84862185825,2,19
2-s2.0-84862580340,0,4
2-s2.0-84862277336,14,11
2-s2.0-84862173050,19,9
2-s2.0-84862178188,3,8
2-s2.0-84862206376,0,18
2-s2.0-84862172588,0,18
2-s2.0-84862171096,0,18
2-s2.0-84862162656,0,18
2-s2.0-84862176810,0,18
2-s2.0-84862197276,0,18
2-s2.0-84862230213,0,18
2-s2.0-84862224572,0,18
2-s2.0-84862202780,0,18
2-s2.0-84862230705,0,18
2-s2.0-84862218320,0,18
2-s2.0-84862158087,0,18
2-s2.0-84862497102,3,18
2-s2.0-84861692599,9,26
2-s2.0-84862496333,12,19
2-s2.0-84862513176,32,20
2-s2.0-84862500183,9,10
2-s2.0-84862169227,0,7
2-s2.0-84862225053,1,19
2-s2.0-84862489809,54,16
2-s2.0-84863859865,0,13
2-s2.0-84863768165,3,11
2-s2.0-84857919606,23,9
2-s2.0-84865700025,0,15
2-s2.0-84865680732,1,12
2-s2.0-84862200068,60,16
2-s2.0-84862120658,0,18
2-s2.0-84862147262,0,18
2-s2.0-84862128487,0,18
2-s2.0-84862139606,0,18
2-s2.0-84862139633,0,18
2-s2.0-84857658498,7,9
2-s2.0-84862805909,16,10
2-s2.0-84862830551,2,15
2-s2.0-84862293537,47,9
2-s2.0-84862499641,57,10
2-s2.0-84860837094,7,20
2-s2.0-84862121841,2,13
2-s2.0-84862886876,76,17
2-s2.0-84862497458,25,11
2-s2.0-84862150164,16,16
2-s2.0-84861226069,12,14
2-s2.0-84861995686,12,23
2-s2.0-84862190811,4,24
2-s2.0-84861997420,0,13
2-s2.0-84861980380,0,9
2-s2.0-84867868211,0,14
2-s2.0-84861972151,2,14
2-s2.0-84861980643,0,10
2-s2.0-84861968615,0,18
2-s2.0-84861976296,1,7
2-s2.0-84861989238,1,17
2-s2.0-84861988520,0,6
2-s2.0-84861983908,0,12
2-s2.0-84862201019,45,7
2-s2.0-84861961180,2,14
2-s2.0-84861996325,1,14
2-s2.0-84861997160,0,12
2-s2.0-84861967359,0,14
2-s2.0-84861976948,0,16
2-s2.0-84861987852,0,25
2-s2.0-84861995710,1,11
2-s2.0-84861990983,0,12
2-s2.0-84861987397,2,10
2-s2.0-84861969601,1,15
2-s2.0-84861985406,0,8
2-s2.0-84861991971,0,14
2-s2.0-84861985067,0,12
2-s2.0-84861960999,1,8
2-s2.0-84861971480,1,14
2-s2.0-84861970231,2,18
2-s2.0-84861996004,0,11
2-s2.0-84861979818,2,9
2-s2.0-84861965071,1,14
2-s2.0-84861970149,2,5
2-s2.0-84861960007,1,11
2-s2.0-84861983742,1,11
2-s2.0-84861977038,2,8
2-s2.0-84861970474,0,14
2-s2.0-84861970837,0,14
2-s2.0-84861974546,0,9
2-s2.0-84861975817,0,5
2-s2.0-84861992134,1,10
2-s2.0-84861994934,2,9
2-s2.0-84861980415,1,8
2-s2.0-84861996003,0,9
2-s2.0-84861984325,1,8
2-s2.0-84861963490,0,6
2-s2.0-84861990535,0,12
2-s2.0-84861987771,0,10
2-s2.0-84861963420,1,14
2-s2.0-84861963138,2,18
2-s2.0-84861978902,0,19
2-s2.0-84861977279,0,5
2-s2.0-84861991973,0,5
2-s2.0-84861966448,1,13
