,Author Keyword,eID,Abbreviation,Code,Text
10742,"['Bioinformatics', 'Branch-and-prune', 'Graph theory', 'Protein conformation']",2-s2.0-84857919606,MATH,2611,Modeling and Simulation
10743,"['Clone', 'Eleutherococcus senticosus', 'Expression analysis', 'Farnesyl diphosphate synthase']",2-s2.0-84865700025,MEDI,2739,"Public Health, Environmental and Occupational Health"
10744,"['Cycloartenol synthase', 'Huperzia carinata', 'Secondary metabolism']",2-s2.0-84865680732,ENGI,2213,"Safety, Risk, Reliability and Quality"
10745,"['Colorectal cancer', 'Microarray', 'MicroRNAs', 'Target mRNAs']",2-s2.0-84862200068,SOCI,3307,Human Factors and Ergonomics
10746,NaN,2-s2.0-84862120658,SOCI,3308,Law
10747,NaN,2-s2.0-84862147262,MEDI,2700,Medicine (all)
10748,NaN,2-s2.0-84862128487,ENGI,2204,Biomedical Engineering
10749,NaN,2-s2.0-84862139606,MEDI,2718,Health Informatics
10750,NaN,2-s2.0-84862139633,MATH,2611,Modeling and Simulation
10751,"['Censoring', 'Classification', 'Data likelihood', 'Denoising', 'Machine learning', 'Survival analysis']",2-s2.0-84857658498,ENGI,2204,Biomedical Engineering
10752,"['Bioinformatics', 'Immunoproteomics', 'Riemerella anatipestifer']",2-s2.0-84862805909,MEDI,2718,Health Informatics
10753,"['Kidney tissue', 'Membrane proteome', 'Methyl parathion', 'Mizuhopecten yessoensis', 'Toxicoproteomics']",2-s2.0-84862830551,MATH,2611,Modeling and Simulation
10754,NaN,2-s2.0-84862293537,ENGI,2204,Biomedical Engineering
10755,NaN,2-s2.0-84862499641,MEDI,2718,Health Informatics
10756,"['Corynebacterium jeikeium', 'Human body odor', 'Lipid metabolism', 'Transcriptional regulatory network']",2-s2.0-84860837094,MATH,2611,Modeling and Simulation
10757,"['Conversational agent', 'Dialogue system', 'Mixed-initiative interaction']",2-s2.0-84862121841,ENGI,2204,Biomedical Engineering
10758,"['ATG16L1', 'Autophagy', 'Beclin1', 'BNIP3', 'BNIP3L', 'Cancer metabolism', 'Cancer-associated fibroblasts', 'Cathepsin B', 'Glycolysis', 'Senescence', 'Tumor stroma']",2-s2.0-84862886876,MEDI,2718,Health Informatics
10759,NaN,2-s2.0-84862497458,MATH,2611,Modeling and Simulation
10760,"['Jellyfish', 'NanoLC-MS/MS', 'Nematocyst proteins', 'Proteomic analysis', 'Shotgun', 'Stomolophus meleagris']",2-s2.0-84862150164,ENGI,2204,Biomedical Engineering
10761,"['Drosophila', 'Gene ontology analysis', 'RNA interference screen', 'Synaptic development', 'Synaptic maintenance']",2-s2.0-84861226069,MEDI,2718,Health Informatics
10762,"['Adherence', 'DMEM', 'GeLC-MS/MS', 'LEE', 'O157', 'Rectoanal junction']",2-s2.0-84861995686,MATH,2611,Modeling and Simulation
10763,"['Arabidopsis', 'Barley', 'Database', 'DNA repair', 'DNA replication', 'EST', 'Gene identification']",2-s2.0-84862190811,ENGI,2204,Biomedical Engineering
10764,"['-omics', 'Bioinformatics', 'E-learning', 'Interactive platform']",2-s2.0-84861997420,MEDI,2718,Health Informatics
10765,"['Epistemological beliefs', 'Knowledge', 'Learning bioinformatic tools', 'OpenLab projects']",2-s2.0-84861980380,MATH,2611,Modeling and Simulation
10766,NaN,2-s2.0-84867868211,ENGI,2204,Biomedical Engineering
10767,"['Bioinformatics', 'Data provenance', 'High performance computing', 'Workflow management system']",2-s2.0-84861972151,MEDI,2718,Health Informatics
10768,"['Case-control study', 'Human drug target', 'Logistic regression', 'Prediction models']",2-s2.0-84861980643,MATH,2611,Modeling and Simulation
10769,"['Bioinformatics', 'Biomedical informatics', 'Curriculum', 'Data mining', 'Medical education']",2-s2.0-84861968615,ENGI,2204,Biomedical Engineering
10770,"['Differential evolution', 'Multi-objective optimization', 'Protein structure prediction']",2-s2.0-84861976296,MEDI,2718,Health Informatics
10771,"['Alignment', 'High performance computing', 'Next generation sequencing']",2-s2.0-84861989238,MATH,2611,Modeling and Simulation
10772,"['Compressed alphabet', 'K-mer count method', 'Multiple sequence alignment']",2-s2.0-84861988520,ENGI,2204,Biomedical Engineering
10773,"['Bi-dimensional electrophoresis', 'Image analysis', 'Proteomics', 'Software tools']",2-s2.0-84861983908,MEDI,2718,Health Informatics
10774,NaN,2-s2.0-84862201019,MATH,2611,Modeling and Simulation
10775,"['Association rules', 'Bi-clustering', 'Frequent closed itemsets', 'HIV-1-Human Protein-Protein interactions']",2-s2.0-84861961180,ENGI,2204,Biomedical Engineering
10776,"['Approximate rate laws', 'Hybrid Petri net', 'Integrated dynamic modelling', 'Streptococcus pneumoniae', 'Systems biology']",2-s2.0-84861996325,MEDI,2718,Health Informatics
10777,"['Coarse grain', 'CUDA', 'GPU acceleration', 'Lipid modeling', 'Membrane modeling', 'Molecular dynamics']",2-s2.0-84861997160,MATH,2611,Modeling and Simulation
10778,"['Drug target discovery', 'Project management', 'Scientific information visualization']",2-s2.0-84861967359,ENGI,2204,Biomedical Engineering
10779,"['Differential equation', 'HIV-1 viral dynamics', 'Non-linear', 'Parameter identification', 'Time-varying parameter']",2-s2.0-84861976948,MEDI,2718,Health Informatics
10780,"['Genome linguistics', 'Genomic island', 'Horizontal gene exchange', 'K-Mer statistics', 'Oligonucleotide usage pattern', 'Pathogenicity']",2-s2.0-84861987852,MATH,2611,Modeling and Simulation
10781,"['Bayesian network', 'Data dimension reduction', 'Detection of genetic association', 'Latent tree model', 'Latent variable', 'Probabilistic graphical model']",2-s2.0-84861995710,ENGI,2204,Biomedical Engineering
10782,"['Boosting', 'Cell classification', 'K-NN', 'NIS protein']",2-s2.0-84861990983,MEDI,2718,Health Informatics
10783,"['Bipartite graphs', 'Clinical analysis', 'Correlation', 'Hypotheses testing', 'Mass spectrometry', 'Proteomics']",2-s2.0-84861987397,MATH,2611,Modeling and Simulation
10784,"['Finite-context models', 'Human chromosomal similarity', 'Normalized-compression distance']",2-s2.0-84861969601,ENGI,2204,Biomedical Engineering
10785,"['Coding potential', 'Gene finding', 'Short genes', 'Small ORFs']",2-s2.0-84861985406,MEDI,2718,Health Informatics
10786,"['Extended Kalman filtering', 'Gene expression', 'Gene regulatory network modelling']",2-s2.0-84861991971,MATH,2611,Modeling and Simulation
10787,"['Bayesian network', 'Nucleosome dynamics', 'Post-translational histone modification', 'Transcriptional regulator']",2-s2.0-84861985067,BIOC,1303,Biochemistry
10788,"['DNA asymmetry', 'Genome evolution', 'Monte Carlo simulation', 'Mutational pressure']",2-s2.0-84861960999,CHEM,1605,Organic Chemistry
10789,"['Genetic predictive model', 'Genome-wide search', 'Haplotype risk']",2-s2.0-84861971480,BIOC,1313,Molecular Medicine
10790,"['Directed evolution', 'Evolutionary computation', 'Genome-scale design', 'Synthetic biology']",2-s2.0-84861970231,BIOC,1312,Molecular Biology
10791,"['FISH analysis', 'Fluorescence microscopy', 'Image analysis', 'Image segmentation']",2-s2.0-84861996004,NURS,2916,Nutrition and Dietetics
10792,"['Bacteria', 'PWM', 'Regulation of transcription', 'Regulon']",2-s2.0-84861979818,AGRI,1106,Food Science
10793,"[""Alzheimer's disease"", 'Mass-kinetics', 'Ordinary differential equation', 'Protein self-assembly']",2-s2.0-84861965071,BIOC,1311,Genetics
10794,"['Mobile elements', 'Multiple genome comparison']",2-s2.0-84861970149,MEDI,2700,Medicine (all)
10795,"['GPGPU', 'Protein structure determination', 'SAXS']",2-s2.0-84861960007,BIOC,1311,Genetics
10796,"['Biomarker discovery', 'Disease classification', 'Gene network analysis', 'Microarray data analysis', 'Pathway enrichment']",2-s2.0-84861983742,MEDI,2700,Medicine (all)
10797,"['Multiple sequence alignments', 'Mutual information', 'Protein coevolution']",2-s2.0-84861977038,MEDI,2700,Medicine (all)
10798,"['Clustering and classification', 'Image analysis', 'Pattern recognition']",2-s2.0-84861970474,BIOC,1311,Genetics
10799,"['Cruciforms', 'DNA', 'Model', 'Simulation', 'Stability', 'Superhelicity']",2-s2.0-84861970837,BIOC,1306,Cancer Research
10800,"['Color coding', 'Maximum common subgraph', 'Parameterized computation', 'Protein structure-structure alignment']",2-s2.0-84861974546,MEDI,2730,Oncology
10801,"['Block interchange', 'Genome duplication', 'Genome halving']",2-s2.0-84861975817,MEDI,2713,Epidemiology
10802,"['Algorithms', 'Biological sequence databases', 'Hybrid', 'MPI', 'Multiple pattern matching', 'OpenMP', 'Parallel computing']",2-s2.0-84861992134,BIOC,1305,Biotechnology
10803,"['Memory versus runtime trade-offs', 'Phylogenetic likelihood function', 'RAxML']",2-s2.0-84861994934,BIOC,1311,Genetics
10804,"['Amino acid sustitution matrix', 'Binding and catalytic site', 'Biochemical knowledge', 'Complete substitution group', 'Enzyme function classification', 'Fuzzy concept lattice', 'Reactive motifs']",2-s2.0-84861980415,BIOC,1303,Biochemistry
10805,"['Denatured state', 'Random coil', 'Rotational isomeric state']",2-s2.0-84861996003,BIOC,1304,Biophysics
10806,"['Computational prediction', 'Heuristic approximation', 'Inside-outside calculation', 'Probabilistic modeling', 'RNA folding', 'RNA secondary structure', 'Statistical sampling', 'Stochastic context-free grammars']",2-s2.0-84861984325,BIOC,1307,Cell Biology
10807,"['3D visualization', 'Genetic risk maps', 'Genome-wide association studies']",2-s2.0-84861963490,BIOC,1312,Molecular Biology
10808,"['Alternative splicing', 'Chimeric transcript detection', 'Deep sequencing analysis', 'Gene fusions', 'Next generation sequencing', 'Paired-end reads', 'RNA-Seq data']",2-s2.0-84861990535,BIOC,1305,Biotechnology
10809,"['Evaluation', 'Feedback', 'Quality assurance', 'Teaching', 'Training']",2-s2.0-84861987771,BIOC,1311,Genetics
10810,"['2D triangular lattice model', 'HP model', 'Memetic algorithm', 'Protein structure prediction']",2-s2.0-84861963420,BIOC,1311,Genetics
10811,"['Cloud computing', 'EScience', 'Grid computing', 'Service-oriented architecture', 'Systems biology']",2-s2.0-84861963138,BIOC,1312,Molecular Biology
10812,"['Binding sites', 'Cis-regulatory modules', 'Eukaryotes', 'Generalized hidden Markov models', 'Regulation of transcription', 'Regulatory structure']",2-s2.0-84861978902,ENGI,2200,Engineering (all)
10813,"['2-D electrophoresis', 'Matching', 'Registration']",2-s2.0-84861977279,COMP,1706,Computer Science Applications
10814,"['Bioinformatics', 'Image processing', 'LDA', 'PCA', 'SIFT']",2-s2.0-84861991973,COMP,1702,Artificial Intelligence
10815,"['Class imbalance', 'Filter', 'PSO', 'Separability criterion', 'Subsampling', 'Wrapper']",2-s2.0-84861966448,BIOC,1307,Cell Biology
10816,"['Dual-energy x-ray absorptiometry', 'FEM', 'Femoral neck', 'Fragility fracture risks']",2-s2.0-84861963500,COMP,1705,Computer Networks and Communications
10817,"['Evaluation dataset', 'Information retrieval', 'Java', 'PubMed', 'Text mining']",2-s2.0-84861962914,NEUR,2808,Neurology
10818,"['Nonlinear control', 'Positivity', 'SEIR epidemic models', 'Stability', 'Vaccination']",2-s2.0-84861994971,NEUR,2806,Developmental Neuroscience
10819,"['Laser doppler flowmetry', 'Microcirculation', 'Monte carlo simulations']",2-s2.0-84861987047,AGRI,1100,Agricultural and Biological Sciences (all)
10820,"['Agent based simulation', 'Stem cell modeling']",2-s2.0-84861996749,BIOC,1300,"Biochemistry, Genetics and Molecular Biology (all)"
10821,"['Alternative splicing', 'Expectation maximization', 'Semi-supervised learning']",2-s2.0-84861980049,MEDI,2700,Medicine (all)
10822,"['Automated pre-processing of qRT-PCR results', 'Noise removal for sigmoid curves', 'Polymerase chain reaction']",2-s2.0-84861989188,MEDI,2734,Pathology and Forensic Medicine
10823,"['Feature-based resampling', 'Genetic algorithms', 'Protein structure prediction']",2-s2.0-84861993110,BIOC,1311,Genetics
10824,"['Bioinformatics', 'Data-mining', 'Hidden Markov models']",2-s2.0-84861987935,PHAR,3002,Drug Discovery
10825,"['Compressed data structures', 'Graph kernels', 'Hierarchical classification', 'Reaction graph', 'XBW transform']",2-s2.0-84861969594,PHAR,3004,Pharmacology
10826,"['Chimeric proteins', 'Folding', 'Fusion proteins', 'MIR', 'Prediction', 'Simulation']",2-s2.0-84861983632,AGRI,1100,Agricultural and Biological Sciences (all)
10827,"['Actin', 'cardiovascular', 'docking', 'ligand efficiency', 'Rac1', 'small molecules']",2-s2.0-84861933388,BIOC,1300,"Biochemistry, Genetics and Molecular Biology (all)"
10828,NaN,2-s2.0-84862174259,MEDI,2700,Medicine (all)
10829,NaN,2-s2.0-84862208192,ENGI,2200,Engineering (all)
10830,"['Amino acid contacts', 'Compressed sensing', 'Protein modeling', 'Structural bioinformatics']",2-s2.0-84862192588,MEDI,2739,"Public Health, Environmental and Occupational Health"
10831,NaN,2-s2.0-84862189937,ENVI,2307,"Health, Toxicology and Mutagenesis"
10832,"['Protein modeling', 'Protein recognition', 'Structural bioinformatics', 'Structure alignment']",2-s2.0-84862233055,BIOC,1300,"Biochemistry, Genetics and Molecular Biology (all)"
10833,"['Batch correction', 'Collagen', 'Extracellular matrix', 'Microarray analysis', 'Osteoarthritis', 'Rheumatoid arthritis']",2-s2.0-84861925857,CENG,1500,Chemical Engineering (all)
10834,NaN,2-s2.0-84861843996,IMMU,2400,Immunology and Microbiology (all)
10835,"['Banna Mini-pig Inbred line (BMI)', 'Bioinformatics analysis', 'China', 'FAIM1', 'Pig', 'Tissue expression']",2-s2.0-84861903484,NEUR,2800,Neuroscience (all)
10836,"['Cloud', 'Dicom image storage', 'Ethical', 'Mojette transform']",2-s2.0-84861863990,BIOC,1303,Biochemistry
10837,"['cervical cancer cell', 'HaCaT', 'HeLa', 'Raman micro-spectroscopy']",2-s2.0-84861878712,BIOC,1307,Cell Biology
10838,"['Bioinformatics programs, overlapping reads into a continuous sequence', 'EST libraries, for identifying genes putatively related to immune system', 'Functional genomics in molluscs aquaculture', 'Genomic methods, molecular basis of disease resistance and stress', 'Genomics in growth studies, as well as for disease resistance or stress', 'Mollusc genomics to aquaculture', 'New sequencing methods, genome sequencing in applied research', 'Sequencing and bivalve genomes, BAC-to-BAC and whole genome shotgun', 'Transcriptomic, molluscan immunology in understanding the molecular basis']",2-s2.0-84888716499,BIOC,1312,Molecular Biology
10839,"['Cloud computing', 'Computer-aided diagnosis', 'Cryptography', 'Data center', 'Internet', 'MDCT', 'Secret sharing scheme', 'Teleradiology', 'Token', 'Tokenization', 'Web medical image conference']",2-s2.0-84861874349,NEUR,2800,Neuroscience (all)
10840,"['Banna Mini-pig Inbred line (BMI)', 'Bioinformatics analysis', 'CENPP', 'China', 'pig', 'Tissue expression']",2-s2.0-84861906019,IMMU,2403,Immunology
10841,"['Inflammation', 'Macrophage', 'MicroRNA', 'MiR-34a', 'Notch1']",2-s2.0-84860378598,BIOC,1300,"Biochemistry, Genetics and Molecular Biology (all)"
10842,"['Deep-sequencing', 'Microarray', 'MiRNA', 'Tissue-specificity', 'Tobacco', 'Topping']",2-s2.0-84860565375,COMP,1702,Artificial Intelligence
10843,"['Amphibian', 'Auditory', 'Deafness', 'Hearing', 'Microarray', 'Organ', 'Vestibular']",2-s2.0-84861925316,COMP,1712,Software
10844,NaN,2-s2.0-84861987332,MATH,2611,Modeling and Simulation
10845,NaN,2-s2.0-84862003756,MATH,2614,Theoretical Computer Science
10846,NaN,2-s2.0-84862001773,BIOC,1303,Biochemistry
10847,"['MiRNA pull-down', 'Streptavidin aptamers', 'Tethered RNAs']",2-s2.0-84861928900,BIOC,1307,Cell Biology
10848,"['Functional annotation', 'Gene annotation', 'Gene coexpression', 'Microarray analysis']",2-s2.0-84861813302,BIOC,1312,Molecular Biology
10849,"['CDS', 'China', 'MC1R gene', 'Silver fox', 'Species', 'Variation']",2-s2.0-84861780253,BIOC,1314,Physiology
10850,NaN,2-s2.0-84861902481,BIOC,1308,Clinical Biochemistry
10851,"['BCL-10', 'Bioinformatics', 'China', 'Human', 'Molecular cloning', 'Prokaryotic expression']",2-s2.0-84861784390,BIOC,1303,Biochemistry
10852,NaN,2-s2.0-84861905736,BIOC,1312,Molecular Biology
10853,NaN,2-s2.0-84861749684,BIOC,1303,Biochemistry
10854,NaN,2-s2.0-84861719816,BIOC,1312,Molecular Biology
10855,"['AECOPD', 'Biomarkers', 'Clinical bioinformatics', 'COPD', 'Cytokine microarray', 'Systemic inflammation']",2-s2.0-84862784600,COMP,1706,Computer Science Applications
10856,"['Azoospermia', 'HnRNPL protein', 'Proteomics', 'Sertoli-cell-only syndrome', 'Testis']",2-s2.0-84862784195,MATH,2604,Applied Mathematics
10857,"['DNA sequencing', 'Haplotype', 'Lolium arundinaceum', 'Molecular marker', 'Sub-genome']",2-s2.0-84861793161,BIOC,1315,Structural Biology
10858,"['Adhesion', 'Metastasis', 'Orbitrap', 'Triple-negative breast cancer']",2-s2.0-84861347783,MEDI,2700,Medicine (all)
10859,"['Antimicrobial resistance', 'Clinical isolates', 'Escherichia coli', 'Genomics', 'Proteomics']",2-s2.0-84861346975,BIOC,1300,"Biochemistry, Genetics and Molecular Biology (all)"
10860,"['Bioinformatics', 'BLAST', 'Coffea arabica X coffea canephora', 'Coffea canephora X coffea congensis', 'EST', 'Ontology']",2-s2.0-84861723971,NEUR,2800,Neuroscience (all)
10861,"['Analytical proteomics', 'Clinical Proteomics', 'ICAP conference']",2-s2.0-84861345844,IMMU,2403,Immunology
10862,NaN,2-s2.0-84862022799,MEDI,2700,Medicine (all)
10863,"['CICAT', 'Colorectal cancer', 'Mass spectrometry', 'MTRAQ', 'Quantitative analysis', 'Stable isotope labeling']",2-s2.0-84861341631,BIOC,1303,Biochemistry
10864,"['Antibiotic resistance', 'Genomics', 'Methicillin-resistant Staphylococcus aureus', 'Microbial proteome', 'Proteomics']",2-s2.0-84861346958,BIOC,1307,Cell Biology
10865,"['Bioinformatics', 'Functional databases', 'Mass spectrometry', 'Plant biology', 'Proteomics', 'System biology']",2-s2.0-84868209934,BIOC,1312,Molecular Biology
10866,NaN,2-s2.0-84880973427,BIOC,1314,Physiology
10867,"['Aqueous humor', 'Biomarkers', 'Pathophysiology', 'Proteomics', 'Retinopathy', 'Susceptibility factors']",2-s2.0-84862788359,BIOC,1308,Clinical Biochemistry
10868,NaN,2-s2.0-84861653052,CENG,1503,Catalysis
10869,NaN,2-s2.0-84861705277,CENG,1502,Bioengineering
10870,NaN,2-s2.0-84861670391,BIOC,1303,Biochemistry
10871,NaN,2-s2.0-84861713449,CENG,1508,Process Chemistry and Technology
10872,"['Galaxy', 'Gene Ontology Terms', 'Metagenomics', 'Protein Function Prediction']",2-s2.0-84861699801,CHEM,1606,Physical and Theoretical Chemistry
10873,NaN,2-s2.0-84872749264,CHEM,1607,Spectroscopy
10874,"['Population dynamics', 'Population structure', 'Pseudolarix amabilis']",2-s2.0-84861698816,COMP,1704,Computer Graphics and Computer-Aided Design
10875,NaN,2-s2.0-84861850380,MATE,2505,Materials Chemistry
10876,"['Atherosclerosis', 'Microarray analysis', 'promoter analysis', 'transcriptomic analysis']",2-s2.0-84861682489,BIOC,1303,Biochemistry
10877,NaN,2-s2.0-84861915827,BIOC,1307,Cell Biology
10878,"['constraints', 'gene expression', 'gene ontology', 'possibilistic clustering', 'semi-supervision']",2-s2.0-84861662326,BIOC,1312,Molecular Biology
10879,"['cell-wall proteins', 'Gram-positive bacteria', 'Hidden Markov Models', 'LPXTG-like motifs', 'proteome analysis', 'sortase substrates']",2-s2.0-84861654099,BIOC,1303,Biochemistry
10880,NaN,2-s2.0-84861608558,BIOC,1304,Biophysics
10881,NaN,2-s2.0-84861592062,BIOC,1307,Cell Biology
10882,NaN,2-s2.0-84861338882,BIOC,1312,Molecular Biology
10883,NaN,2-s2.0-84861410191,MEDI,2738,Psychiatry and Mental Health
10884,NaN,2-s2.0-84861401450,BIOC,1303,Biochemistry
10885,"['Bioinformatics', 'Imaging', 'MicroRNA', 'Neuronal differentiation', 'SOX2']",2-s2.0-84881436627,BIOC,1312,Molecular Biology
10886,"['MicroRNA', 'Pulmonary', 'RNA', 'Tuberculosis']",2-s2.0-84864419725,COMP,1706,Computer Science Applications
10887,"['Aspergillus', 'Bioinformatics', 'Hydrophobin', 'Protein']",2-s2.0-84855197279,MATH,2604,Applied Mathematics
10888,"['Bioinformatics', 'Databases', 'Zinc', 'Zinc enzymes', 'Zinc proteins']",2-s2.0-84861976755,BIOC,1315,Structural Biology
10889,"['Allosteric modulator', 'Binding interface', 'Competitive antagonist', 'Hot-spot residue', 'Obligate interaction', 'PDK1', 'Protein complex classification', 'Protein-protein database', 'Transient binding pocket']",2-s2.0-84861132361,COMP,1705,Computer Networks and Communications
10890,"['Gene suppression', 'Genomics', 'High-density lipoprotein cholesterol']",2-s2.0-84861437612,AGRI,1100,Agricultural and Biological Sciences (all)
10891,NaN,2-s2.0-84863493254,BIOC,1300,"Biochemistry, Genetics and Molecular Biology (all)"
10892,"['Anabaena variabilis PCC 7937', 'Cyanobacteria', 'Gene', 'Mycosporine-like amino acids (MAAs)', 'Tri-parental conjugation']",2-s2.0-84860477639,MEDI,2700,Medicine (all)
10893,"['Bioinformatics', 'Biomarker', 'Cancer', 'Cancer/testis antigen', 'Proteome']",2-s2.0-84860751571,ENER,2100,Energy (all)
10894,NaN,2-s2.0-84863553057,ENVI,2308,"Management, Monitoring, Policy and Law"
10895,NaN,2-s2.0-84861746974,BIOC,1305,Biotechnology
10896,"['I-Mutant 3.0', 'MAPPER', 'MUpro', 'PANTHER', 'PolyPhen', 'SIFT', 'SMAD', 'SNPs', 'SNPs&GO']",2-s2.0-84875031710,ENER,2105,"Renewable Energy, Sustainability and the Environment"
10897,"['BioMart', 'database', 'ontology', 'saliva']",2-s2.0-84864215392,IMMU,2402,Applied Microbiology and Biotechnology
10898,NaN,2-s2.0-84861234451,MEDI,2700,Medicine (all)
10899,"['Accessible cloud computing', 'Enabling bioinformatics analyses', 'Turnkey computing system']",2-s2.0-84866781695,BIOC,1300,"Biochemistry, Genetics and Molecular Biology (all)"
10900,"['Cellulase', 'Endo-β-1,4-glucanase', 'Hydrolysis', 'Mutagenesis', 'Pichia pastoris', 'Thermoascus aurantiacus']",2-s2.0-84859922225,AGRI,1100,Agricultural and Biological Sciences (all)
10901,"['Interaction', 'Intercalating agent', 'Morindone', 'Spectroscopy', 'Therapeutic']",2-s2.0-84863696638,COMP,1705,Computer Networks and Communications
10902,"['Bioinformatics', 'Burns', 'Denatured dermis', 'MicroRNA profiling']",2-s2.0-84862787782,AGRI,1100,Agricultural and Biological Sciences (all)
10903,"['bioinformatics tool', 'computational prediction', 'kinase-substrate association', 'NetworKIN', 'networks', 'phosphorylation', 'statistical analysis']",2-s2.0-84861801547,BIOC,1300,"Biochemistry, Genetics and Molecular Biology (all)"
10904,NaN,2-s2.0-84860920222,MEDI,2700,Medicine (all)
10905,NaN,2-s2.0-84861371318,BIOC,1303,Biochemistry
10906,"['Bioinformatics', 'Campylobacter jejuni', 'Gene microarray', 'Guillain-Barré syndrome']",2-s2.0-84866177151,BIOC,1312,Molecular Biology
10907,"['Homology modeling', 'Isoforms', 'Pyruvate dehydrogenase kinase', 'Subfunctionalization', 'Xenopus tropicalis']",2-s2.0-84864648298,COMP,1703,Computational Theory and Mathematics
10908,"['Biological pathway', 'Database', 'Interaction network', 'Pathway', 'Pathway analysis', 'Pathway visualization', 'Reaction', 'Reactome']",2-s2.0-84866781251,COMP,1706,Computer Science Applications
10909,"['Bioinformatics', 'Cancer', 'Networks', 'Pathways', 'Systems biology']",2-s2.0-84862495586,MATH,2605,Computational Mathematics
10910,NaN,2-s2.0-84861987130,MATH,2613,Statistics and Probability
10911,"['Business model', 'Dominant logic', 'Drug industry', 'Industry life cycle', 'Technological discontinuities']",2-s2.0-84860262645,MEDI,2700,Medicine (all)
10912,"['Glocal', 'Particle swarm optimization', 'Protein contact map', 'Protein structure reconstruction', 'Simulated annealing']",2-s2.0-84861108871,COMP,1704,Computer Graphics and Computer-Aided Design
10913,"['Cd tolerance', 'CDNA library', 'Sedum alfredii', 'Yeast INVSc1']",2-s2.0-84866443345,COMP,1707,Computer Vision and Pattern Recognition
10914,NaN,2-s2.0-84863647609,MATH,2604,Applied Mathematics
10915,NaN,2-s2.0-84864053065,MATH,2605,Computational Mathematics
10916,"['Cdc25', 'Cytokinesis defect', 'Free radicals', 'G2/M block', 'S-nitrosylation', 'S. pombe cell cycle']",2-s2.0-84861644156,NEUR,2800,Neuroscience (all)
10917,NaN,2-s2.0-84861879064,COMP,1706,Computer Science Applications
10918,"['adhesion', 'dedifferentiation', 'iTRAQ', 'migration', 'quantitative proteomics', 'RSC96', 'Schwann cells', 'spontaneous immortalization']",2-s2.0-84861833687,COMP,1710,Information Systems
10919,"[""Alzheimer's disease"", 'Cell cycle', 'KEGG', 'KeyMolnet', 'MicroRNA', 'MiRTarBase']",2-s2.0-84858269210,HEAL,3607,Medical Laboratory Technology
10920,NaN,2-s2.0-84861187755,PHAR,3004,Pharmacology
10921,"['Animal proteomics', 'Deyolking', 'Fractionation', 'Gene ontology', 'Whole proteome', 'Zebrafish embryo']",2-s2.0-84862866916,BIOC,1312,Molecular Biology
10922,"['Dissociation', 'Immunogenicity', 'MHC', 'Peptide', 'Stability']",2-s2.0-84862152481,BIOC,1300,"Biochemistry, Genetics and Molecular Biology (all)"
10923,"['Actin-related protein 2/3 complex subunit 5', 'Head and neck squamous cell carcinoma', 'Invasion', 'MicroRNA', 'miR-133a', 'Tumor suppressor']",2-s2.0-84861768463,MEDI,2700,Medicine (all)
10924,"['ClpX', 'Heat shock protein', 'Mucosal immunity', 'Streptococcus pneumoniae', 'Vaccine']",2-s2.0-84863815959,BIOC,1300,"Biochemistry, Genetics and Molecular Biology (all)"
10925,"['Genotype', 'Hepadnaviridae', 'Hepatitis B virus', 'Hepatocellular carcinoma', 'Open reading frame (ORFs)', 'Phylogeny']",2-s2.0-84866614560,IMMU,2400,Immunology and Microbiology (all)
10926,"['Carcinoma, non-small-cell lung', 'Computational biology', 'Gene expression profiling', 'Neoplasm metastasis']",2-s2.0-84864383469,PHAR,3000,"Pharmacology, Toxicology and Pharmaceutics (all)"
10927,"['Biotrophs', 'Counter-defenses', 'Defenses', 'Effectors', 'Hemibiotrophs', 'Necrotrophs', 'Pathogenicity factors', 'Pathosystems', 'Plant-pathogen interactions', 'Proteome', 'Proteomics approach']",2-s2.0-84862490653,BIOC,1311,Genetics
10928,"['2D-DIGE', 'miRNAs', 'Obesity', 'visceral adipose tissue']",2-s2.0-84861837622,MEDI,2716,Genetics (clinical)
10929,"['BRITE functional hierarchy', 'Chemical information analysis', 'Genome annotation', 'KEGG pathway map', 'Molecular network']",2-s2.0-84866790221,MEDI,2716,Genetics (clinical)
10930,"['apoptosis', 'autophagy', 'cell death', 'evolution', 'Giardia']",2-s2.0-84861858485,BIOC,1311,Genetics
10931,"['DisProt database', 'Intrinsically unstructured/disordered proteins', 'Unstructured/disordered regions']",2-s2.0-84865328995,ENER,2100,Energy (all)
10932,"['MALDI-TOF MS', 'Mice', 'Serum peptide profiling', 'Toxoplasmosis']",2-s2.0-84862239569,ENVI,2308,"Management, Monitoring, Policy and Law"
10933,NaN,2-s2.0-84862541471,BIOC,1305,Biotechnology
10934,"['Diagnostics', 'Genetic', 'Genome', 'Next-generation sequencing']",2-s2.0-84860570409,ENER,2105,"Renewable Energy, Sustainability and the Environment"
10935,"['Arabidopsisthaliana', 'bioinformatics', 'coordination', 'energy', 'network', 'stress']",2-s2.0-84862167249,IMMU,2402,Applied Microbiology and Biotechnology
10936,"['Alcohol', 'Genetics', 'Invertebrate', 'Sensitivity', 'Tolerance', 'Vertebrate']",2-s2.0-84863393304,AGRI,1100,Agricultural and Biological Sciences (all)
10937,"['Bioinformatics', 'Disorder score', 'Flexibility', 'Intrinsic disorder', 'Methionine oxidation', 'Solvent accessible surface area']",2-s2.0-84861939035,BIOC,1300,"Biochemistry, Genetics and Molecular Biology (all)"
